DEPTID|UFID|JOBCODE|SAL_ADMIN_PLAN|START_DATE|END_DATE|JOBCODE_DESCRIPTION|HR_POSITION
16900100|85876597|540|GA09|2012-08-16|NULL|GRADUATE AST-R|1
33070000|87371770|791|FA12|2000-11-28|NULL|CLIN AST PROF|1
52010000|89977190|518|OF12|2004-10-08|NULL|PROF|1
60470000|82676710|518|FA12|2010-08-06|NULL|PROF|1
15030000|83191930|518|FA09|1994-08-12|NULL|PROF|1
73030500|85278253|1109|TU2N|2012-07-02|NULL|POLICE SERVICE TECH|1
19090100|89207650|540|GA12|2004-09-29|NULL|GRADUATE AST-R|1
60170000|86415180|134|CTSY|2004-06-18|NULL|AFFL ASO PROF|1
36020000|89751951|203|FA12|2012-06-01|NULL|RES AST PROF|1
29040100|86777380|201|FA12|1996-07-01|NULL|RES ASO PROF|1
19140000|81899129|540|GASU|2014-05-16|NULL|GRADUATE AST-R|1
29040100|80503594|791|FACM|2006-07-01|NULL|CLIN AST PROF|1
19090100|84613701|540|GA12|2008-09-04|NULL|GRADUATE AST-R|1
29090400|89999151|791|FACM|2014-07-01|NULL|CLIN AST PROF|1
29090400|89999151|791|FACM|2014-07-01|NULL|CLIN AST PROF|1
55160100|87317590|432|FA12|2000-02-14|NULL|ASO UNIV LIBRARIAN|1
33070000|81153754|540|GA12|2012-08-16|NULL|GRADUATE AST-R|1
29051900|89254961|791|FACM|2007-07-01|NULL|CLIN AST PROF|1
33070000|81171547|540|GA12|2013-08-16|NULL|GRADUATE AST-R|1
60754400|87077700|246|FA12|1979-09-01|NULL|ASO CTR DIR & PROF|1
23010000|81112388|1482|STAS|2012-02-06|NULL|STU AST- CLERICAL & ADMIN|1
32060300|80696560|144|CTSY|2009-04-02|NULL|AFFL CLIN AST PROF|1
60860000|81566379|1436|TA12|2014-01-06|NULL|RESEARCH PROGS/SVCS, CRD 2|1
34030000|89777790|203|FA12|2008-08-16|NULL|RES AST PROF|1
04040000|85614529|1482|STAS|2013-08-20|NULL|STU AST- CLERICAL & ADMIN|1
19220300|88058571|1480|OPSN|2014-06-20|NULL|OPS HOURLY SECRETARY/CLERICAL|1
08062000|81965938|1482|STAS|2013-04-04|NULL|STU AST- CLERICAL & ADMIN|1
47150000|89012151|1505|ISCR|2014-03-07|NULL|NRA ROYALTY RECIPIENT|1
29051900|89294289|791|FACM|2009-07-01|NULL|CLIN AST PROF|1
60740000|89132979|540|GA12|2012-08-16|NULL|GRADUATE AST-R|1
18050000|87628950|518|FASU|2004-06-18|NULL|PROF|1
19070000|83514150|518|FA09|1990-01-01|NULL|PROF|1
19090000|82198010|518|FA09|1990-08-10|NULL|PROF|1
60060000|89212869|540|GA12|2010-08-16|NULL|GRADUATE AST-R|1
63640500|80572820|1064|TU2N|1989-02-24|NULL|CUSTODIAL WORKER|1
60070000|89523953|540|GA12|2010-08-16|NULL|GRADUATE AST-R|1
29080100|83643668|1424|TA12|2012-11-02|NULL|MEDICAL/HLTH ADMIN, AST DIR 3|1
18070000|80749800|518|FA09|1974-09-16|NULL|PROF|1
29120000|88490995|791|FACM|2008-03-01|NULL|CLIN AST PROF|1
29160204|81691781|791|FACM|2013-07-01|NULL|CLIN AST PROF|1
20010000|89574470|1163|TA12|2001-08-24|NULL|EDUC/TRAINING PROGS, AST DIR 2|1
67010000|89529051|1482|STAS|2014-01-27|NULL|STU AST- CLERICAL & ADMIN|1
07701200|82818916|1482|STAS|2013-10-25|NULL|STU AST- CLERICAL & ADMIN|1
04080300|83907332|1482|STAS|2011-01-27|NULL|STU AST- CLERICAL & ADMIN|1
56021300|82527410|1273|TA12|2004-02-27|NULL|CONSTRUCTION PROJECTS, CRD 2|1
06040000|88148396|1506|ISCR|2013-05-31|NULL|NRA SCHOLARSHIP RECIPIENT|1
56030400|83592150|875|TU2E|1990-06-08|NULL|MUSEUM OPERATIONS SPEC|1
60460000|81662160|518|FA12|1979-06-19|NULL|PROF|1
29040100|87683330|721|CTSY|1985-07-01|NULL|CO ASO IN|1
60170000|86248010|134|CTSY|2004-06-18|NULL|AFFL ASO PROF|1
68070000|88959529|1480|OPSN|2013-07-17|NULL|OPS HOURLY SECRETARY/CLERICAL|1
29110000|89074670|318|FA12|1981-01-02|NULL|PRG DIR & PROF|1
19090000|82198010|518|FASU|2004-06-18|NULL|PROF|1
18250000|89227670|540|GASU|2013-05-16|NULL|GRADUATE AST-R|1
29091200|89925340|767|FACM|2005-07-01|NULL|ASO PRG DIR & CLIN ASO PROF|1
17020100|81648926|1480|OPSN|2011-04-12|NULL|OPS HOURLY SECRETARY/CLERICAL|1
60070000|80828940|721|CTSY|2004-06-18|NULL|CO ASO IN|1
32030000|83538472|734|CTSY|2007-06-01|NULL|CO PROF|1
23040000|84064710|518|FA09|1990-08-10|NULL|PROF|1
11020000|89011145|392|FA12|2005-03-21|NULL|AST VICE PRESIDENT & LECTURER|1
32060300|83834490|144|CTSY|2009-11-09|NULL|AFFL CLIN AST PROF|1
29040100|88496885|1480|OPSN|2005-02-02|NULL|OPS HOURLY SECRETARY/CLERICAL|1
63300300|85351143|928|TU2N|2010-12-10|NULL|ENGINEERING TECH|1
16660000|82459220|1661|CTSY|2009-01-01|NULL|AFFL SR ASSOCIATE IN|1
23040000|84064710|518|FASU|2004-06-18|NULL|PROF|1
67010000|89008606|1482|STAS|2012-09-26|NULL|STU AST- CLERICAL & ADMIN|1
19090100|81351794|540|GA12|2006-05-17|NULL|GRADUATE AST-R|1
60470000|81871410|738|CTSY|2009-05-11|NULL|CO ASO PROF|1
31010450|85829430|1480|OPSN|2009-07-20|NULL|OPS HOURLY SECRETARY/CLERICAL|1
04030000|88148748|798|TU2N|2009-10-19|NULL|CLERK, SR|1
14340300|82911151|1742|TA12|2007-03-23|NULL|NETWORK ENGINEER 3|1
19221100|89906324|1482|STAS|2011-09-12|NULL|STU AST- CLERICAL & ADMIN|1
55050200|85200941|1482|STAS|2010-10-20|NULL|STU AST- CLERICAL & ADMIN|1
19070000|88560868|540|GA12|2011-08-16|NULL|GRADUATE AST-R|1
67010000|86181113|1482|STAS|2011-11-01|NULL|STU AST- CLERICAL & ADMIN|1
48011000|86660859|894|TU2E|2013-01-04|NULL|INFORMATION SPECIALIST, SR|1
16120100|85149590|734|CTSY|2009-04-17|NULL|CO PROF|1
29120000|81113053|540|GA12|2010-08-16|NULL|GRADUATE AST-R|1
19050000|83538138|540|GA12|2012-08-16|NULL|GRADUATE AST-R|1
29710100|85368200|791|FA12|2014-04-01|NULL|CLIN AST PROF|1
32040000|82932500|518|FA12|1979-09-14|NULL|PROF|1
18250000|87165242|540|GASU|2014-05-16|NULL|GRADUATE AST-R|1
29340000|85752810|791|FACM|2004-07-01|NULL|CLIN AST PROF|1
29100000|88998133|203|FA12|2004-07-01|NULL|RES AST PROF|1
67010000|89184213|1482|STAS|2013-09-20|NULL|STU AST- CLERICAL & ADMIN|1
60460000|80999681|540|GA12|2012-08-16|NULL|GRADUATE AST-R|1
05270000|81164621|1482|STAS|2010-05-10|NULL|STU AST- CLERICAL & ADMIN|1
24010300|85453510|533|FA12|2000-01-03|NULL|SR LECTURER|1
19090100|84130631|540|GA12|2012-01-13|NULL|GRADUATE AST-R|1
30090000|84911398|791|FACM|2014-07-01|NULL|CLIN AST PROF|1
29050600|89782128|1336|TA12|2004-01-20|NULL|CLINICAL PROGRAMS, CRD 4|1
32060300|85113483|144|CTSY|2013-02-12|NULL|AFFL CLIN AST PROF|1
19070000|80805280|734|CTSY|2004-06-18|NULL|CO PROF|1
60150000|88646450|518|CTSY|2004-06-18|NULL|PROF|1
60330000|84485130|1482|STAS|2012-05-15|NULL|STU AST- CLERICAL & ADMIN|1
35010300|81174805|1480|OPSN|2014-01-17|NULL|OPS HOURLY SECRETARY/CLERICAL|1
23010000|84239981|894|TU2E|2011-02-23|NULL|INFORMATION SPECIALIST, SR|1
60140000|89818028|540|GA12|2013-08-16|NULL|GRADUATE AST-R|1
30040000|85105619|791|FACM|2004-07-02|NULL|CLIN AST PROF|1
32060300|89111188|744|CTSY|2007-10-26|NULL|CO LECTURER|1
06040000|89567798|1506|ISCR|2013-07-26|NULL|NRA SCHOLARSHIP RECIPIENT|1
60470000|83131617|518|FA09|2011-08-16|NULL|PROF|1
06040000|85128156|1506|ISCR|2013-01-25|NULL|NRA SCHOLARSHIP RECIPIENT|1
34010603|80013250|839|US2N|2001-03-26|NULL|FINANCIAL ASSISTANCE COUNS|1
60070000|88051153|540|GA12|2011-08-16|NULL|GRADUATE AST-R|1
29051400|84510128|791|FACM|2007-09-21|NULL|CLIN AST PROF|1
60100000|82297380|738|CTSY|1997-11-28|NULL|CO ASO PROF|1
57130100|83672470|518|FA09|1982-07-01|NULL|PROF|1
14020000|84796191|1806|TU2N|2010-09-03|NULL|BUSINESS ADMIN SPECIALIST II|1
29131400|89598141|791|FACM|2012-06-22|NULL|CLIN AST PROF|1
29040100|86159480|134|CTSY|2007-07-01|NULL|AFFL ASO PROF|1
13510000|81955160|1480|OPSN|2014-05-02|NULL|OPS HOURLY SECRETARY/CLERICAL|1
05300000|88071933|1482|STAS|2014-01-17|NULL|STU AST- CLERICAL & ADMIN|1
16360100|84938450|522|FA12|1991-10-14|NULL|ASO SCTST|1
10020000|83036699|1402|TA12|2011-02-22|NULL|INFO/PUBLICATIONS SVCS, CRD 2|1
29260000|87260760|97|CTSY|2004-06-18|NULL|JNT ASO SCTST|1
60100000|89087750|533|FA12|1988-08-16|NULL|SR LECTURER|1
06040000|88918139|1506|ISCR|2012-09-21|NULL|NRA SCHOLARSHIP RECIPIENT|1
29200000|84873040|870|TU2E|2001-06-11|NULL|GRANTS SPECIALIST, SR|1
18050000|87628950|518|FA09|1999-08-13|NULL|PROF|1
13100200|88712250|744|CTSY|2007-09-20|NULL|CO LECTURER|1
60070000|83119547|540|GA12|2010-01-11|NULL|GRADUATE AST-R|1
19090100|89804188|540|GA12|2011-08-16|NULL|GRADUATE AST-R|1
55020200|89951492|1482|STAS|2012-09-24|NULL|STU AST- CLERICAL & ADMIN|1
60070000|87019910|518|FA12|2001-09-01|NULL|PROF|1
60352002|89900430|437|FA12|2007-08-30|NULL|EXT AGENT II|1
16120100|81405339|540|GA12|2013-08-16|NULL|GRADUATE AST-R|1
63400200|86883420|1064|US2N|2002-08-09|NULL|CUSTODIAL WORKER|1
28050000|88539479|540|GA12|2007-08-16|NULL|GRADUATE AST-R|1
60170000|81950671|540|GA12|2010-07-01|NULL|GRADUATE AST-R|1
32060300|88350230|144|CTSY|2007-01-25|NULL|AFFL CLIN AST PROF|1
33070000|89422640|518|FA12|1977-07-18|NULL|PROF|1
33060000|82443790|734|CTSY|1962-01-01|NULL|CO PROF|1
67010000|89913171|1482|STAS|2012-02-10|NULL|STU AST- CLERICAL & ADMIN|1
16860000|81470530|518|FA09|1987-12-25|NULL|PROF|1
30190000|87411969|791|FACM|2013-09-09|NULL|CLIN AST PROF|1
17060100|80360419|540|GA12|2011-08-16|NULL|GRADUATE AST-R|1
19340000|81292154|540|GA12|2013-08-16|NULL|GRADUATE AST-R|1
55170100|81326367|1482|STAS|2006-05-12|NULL|STU AST- CLERICAL & ADMIN|1
13030100|88864610|518|FA09|1993-08-13|NULL|PROF|1
05300000|89686988|909|TU2N|2013-10-01|NULL|UNIV UNION PROGRAM SPEC|1
32060300|82313421|144|CTSY|2010-02-24|NULL|AFFL CLIN AST PROF|1
60190000|89782140|540|GA12|2004-05-07|NULL|GRADUATE AST-R|1
29090900|89230500|1336|TA12|2002-01-18|NULL|CLINICAL PROGRAMS, CRD 4|1
06040000|81111724|1506|ISCR|2012-08-31|NULL|NRA SCHOLARSHIP RECIPIENT|1
29040100|80074910|791|FACM|2009-07-01|NULL|CLIN AST PROF|1
19050000|81147248|540|GA12|2011-08-16|NULL|GRADUATE AST-R|1
29070601|85038990|798|TU2N|2000-10-23|NULL|CLERK, SR|1
19070000|85789189|1482|STAS|2009-06-22|NULL|STU AST- CLERICAL & ADMIN|1
32030000|82621031|734|CTSY|2000-01-01|NULL|CO PROF|1
34010603|89791390|839|TU2N|2010-04-02|NULL|FINANCIAL ASSISTANCE COUNS|1
04030100|80459470|791|FA12|2012-08-20|NULL|CLIN AST PROF|1
29020000|86777380|134|CTSY|2004-06-18|NULL|AFFL ASO PROF|1
53011000|86079970|1421|TA12|2002-09-09|NULL|MEDICAL/HLTH ADMIN, DIR 5|1
07090000|89531150|1064|TU2N|2013-10-29|NULL|CUSTODIAL WORKER|1
18250000|83299489|540|GASU|2012-05-15|NULL|GRADUATE AST-R|1
06040000|83869673|1506|ISCR|2013-09-20|NULL|NRA SCHOLARSHIP RECIPIENT|1
29110000|89074670|318|FA12|2004-06-18|NULL|PRG DIR & PROF|1
19020000|81786180|540|GA12|2010-08-16|NULL|GRADUATE AST-R|1
62060200|89899161|1601|TU2N|2011-09-30|NULL|CHILD DEVELOPMENT TEAM TEACHER|1
32060300|86958145|144|CTSY|2012-08-03|NULL|AFFL CLIN AST PROF|1
29210000|86284360|791|FACM|2011-03-15|NULL|CLIN AST PROF|1
35010204|89515393|1480|OPSN|2013-07-19|NULL|OPS HOURLY SECRETARY/CLERICAL|1
67010000|84759512|1482|STAS|2011-08-05|NULL|STU AST- CLERICAL & ADMIN|1
67010000|89893503|1482|STAS|2010-09-07|NULL|STU AST- CLERICAL & ADMIN|1
07700100|81595475|1482|STAS|2013-11-01|NULL|STU AST- CLERICAL & ADMIN|1
06040000|83813738|1506|ISCR|2014-06-27|NULL|NRA SCHOLARSHIP RECIPIENT|1
67010000|84961169|1482|STAS|2013-11-14|NULL|STU AST- CLERICAL & ADMIN|1
32060300|84569116|144|CTSY|2007-10-26|NULL|AFFL CLIN AST PROF|1
63400300|84410344|1064|TU2N|2012-09-14|NULL|CUSTODIAL WORKER|1
05280000|88091853|1064|TU2N|2008-03-07|NULL|CUSTODIAL WORKER|1
19020000|89888671|540|GA12|2013-09-06|NULL|GRADUATE AST-R|1
16320000|85976960|518|FA09|1985-08-09|NULL|PROF|1
60170000|82279680|488|FA12|1987-02-16|NULL|DIR & PROF|1
29200000|81975918|791|FACM|2012-02-29|NULL|CLIN AST PROF|1
60100000|88309106|540|GA12|2012-08-16|NULL|GRADUATE AST-R|1
32060000|89177320|791|FA12|2010-09-13|NULL|CLIN AST PROF|1
32060300|82782198|144|CTSY|2012-02-28|NULL|AFFL CLIN AST PROF|1
29200000|81975918|791|FACM|2012-06-22|NULL|CLIN AST PROF|1
33060000|82704590|203|FA12|2010-09-27|NULL|RES AST PROF|1
32060300|82669106|144|CTSY|2011-08-05|NULL|AFFL CLIN AST PROF|1
60150000|89816916|540|GA12|2010-08-16|NULL|GRADUATE AST-R|1
67010000|81309533|1482|STAS|2013-01-28|NULL|STU AST- CLERICAL & ADMIN|1
29290000|84435650|791|FACM|2013-07-01|NULL|CLIN AST PROF|1
29080100|81617094|1480|OPSN|2013-08-02|NULL|OPS HOURLY SECRETARY/CLERICAL|1
57140100|88585640|134|CTSY|2004-07-01|NULL|AFFL ASO PROF|1
13050000|83090644|1482|STAS|2011-10-21|NULL|STU AST- CLERICAL & ADMIN|1
63400400|85561748|1064|TU2N|2014-03-16|NULL|CUSTODIAL WORKER|1
29680100|87182644|1480|OPSN|2013-09-23|NULL|OPS HOURLY SECRETARY/CLERICAL|1
57140100|87019910|134|CTSY|2008-12-15|NULL|AFFL ASO PROF|1
29091800|87570610|791|FACM|2004-08-01|NULL|CLIN AST PROF|1
26020100|88406695|540|GA09|2013-01-01|NULL|GRADUATE AST-R|1
30120000|89917290|734|CTSY|2014-03-04|NULL|CO PROF|1
17080100|80961040|518|FA09|1995-07-01|NULL|PROF|1
63400200|82222880|1064|US2N|1998-06-15|NULL|CUSTODIAL WORKER|1
31030100|83580400|791|FA12|2011-01-03|NULL|CLIN AST PROF|1
55070100|86189121|428|FA12|2008-02-20|NULL|UNIV LIBRARIAN|1
16120100|84762560|518|FASU|2014-05-16|NULL|PROF|1
63520300|80445400|1025|US2N|1984-05-18|NULL|MAINTENANCE SUPPORT WORKER|1
63400200|80803950|1064|TU2N|2007-02-23|NULL|CUSTODIAL WORKER|1
63400300|84248900|1064|US2N|1997-10-13|NULL|CUSTODIAL WORKER|1
16309001|80061041|1482|STAS|2013-10-28|NULL|STU AST- CLERICAL & ADMIN|1
29130000|82862850|201|FA12|2004-10-01|NULL|RES ASO PROF|1
29060000|86602187|518|FA12|2006-03-01|NULL|PROF|1
29092100|85319970|203|FA12|2001-06-01|NULL|RES AST PROF|1
29040100|89016610|456|FACM|2004-06-18|NULL|ASO DEAN & PROF|1
19090100|82955966|540|GA12|2011-08-16|NULL|GRADUATE AST-R|1
05010000|87931505|1482|STAS|2012-08-01|NULL|STU AST- CLERICAL & ADMIN|1
19070000|86769300|1480|OPSN|1996-12-16|NULL|OPS HOURLY SECRETARY/CLERICAL|1
16120100|86108119|540|GA12|2010-08-16|NULL|GRADUATE AST-R|1
04010200|83955611|1482|FWSP|2014-05-09|NULL|STU AST- CLERICAL & ADMIN|1
67010000|83415179|1482|STAS|2013-08-01|NULL|STU AST- CLERICAL & ADMIN|1
68040000|89852400|1482|STAS|2014-05-02|NULL|STU AST- CLERICAL & ADMIN|1
60060000|86752770|738|CTSY|1983-01-01|NULL|CO ASO PROF|1
24010300|85757060|518|FA09|1985-03-22|NULL|PROF|1
60460000|85971370|734|CTSY|2005-10-05|NULL|CO PROF|1
30090000|84795719|1336|TA12|2013-12-03|NULL|CLINICAL PROGRAMS, CRD 4|1
29120000|81847630|1163|TA12|2001-09-14|NULL|EDUC/TRAINING PROGS, AST DIR 2|1
29080100|84611450|1402|TA12|2010-09-10|NULL|INFO/PUBLICATIONS SVCS, CRD 2|1
04050000|85217961|1482|FWSP|2012-11-30|NULL|STU AST- CLERICAL & ADMIN|1
07701200|82749789|1482|STAS|2012-01-19|NULL|STU AST- CLERICAL & ADMIN|1
50010000|85799151|1480|OPSN|2012-09-20|NULL|OPS HOURLY SECRETARY/CLERICAL|1
16960100|86848938|1482|STAS|2013-08-23|NULL|STU AST- CLERICAL & ADMIN|1
60310000|83527530|1470|TA12|1984-07-13|NULL|FACILITIES PLANNING, AST DIR 4|1
29140300|84515006|540|GA12|2004-07-07|NULL|GRADUATE AST-R|1
60770000|81508355|540|GA12|2013-08-16|NULL|GRADUATE AST-R|1
29200000|80762196|791|FACM|2004-04-19|NULL|CLIN AST PROF|1
63400300|83796640|1064|TU2N|2013-11-22|NULL|CUSTODIAL WORKER|1
29050600|88417508|791|FACM|2012-12-21|NULL|CLIN AST PROF|1
33060000|86811528|1480|OPSN|2007-09-17|NULL|OPS HOURLY SECRETARY/CLERICAL|1
29170000|89514294|1436|TA12|2005-05-06|NULL|RESEARCH PROGS/SVCS, CRD 2|1
67010000|81693925|1482|STAS|2012-09-26|NULL|STU AST- CLERICAL & ADMIN|1
29091400|82222600|1336|TA12|1999-04-05|NULL|CLINICAL PROGRAMS, CRD 4|1
19090100|85931421|540|GA12|2012-08-16|NULL|GRADUATE AST-R|1
56020000|85971370|735|CTSY|2004-06-18|NULL|CO ASO CURATOR|1
29050600|88417508|791|FACM|2007-07-01|NULL|CLIN AST PROF|1
16920100|87837060|1480|OPSN|2006-03-01|NULL|OPS HOURLY SECRETARY/CLERICAL|1
16360100|88562990|518|FA09|1998-07-22|NULL|PROF|1
24030200|81816519|1402|TA12|2011-02-07|NULL|INFO/PUBLICATIONS SVCS, CRD 2|1
19090000|84917776|734|CTSY|2005-11-01|NULL|CO PROF|1
29092200|85935308|744|CTSY|2013-05-15|NULL|CO LECTURER|1
06040000|80342875|1506|ISCR|2013-09-06|NULL|NRA SCHOLARSHIP RECIPIENT|1
29190000|88540510|1336|TA12|2005-07-19|NULL|CLINICAL PROGRAMS, CRD 4|1
30050000|82934061|791|FACM|2013-08-06|NULL|CLIN AST PROF|1
13100200|87913817|744|CTSY|2001-12-06|NULL|CO LECTURER|1
29030000|84762560|134|CTSY|2004-06-18|NULL|AFFL ASO PROF|1
29300500|88162963|954|TU2E|2004-03-29|NULL|REGISTERED NURSE SPEC|1
02050000|83690391|1480|OPSN|2014-05-16|NULL|OPS HOURLY SECRETARY/CLERICAL|1
63400200|87284530|1064|US2N|1996-02-16|NULL|CUSTODIAL WORKER|1
07950100|89396111|1064|TU2N|2010-06-14|NULL|CUSTODIAL WORKER|1
32060300|87341250|144|CTSY|2012-07-09|NULL|AFFL CLIN AST PROF|1
07240100|85565900|1487|STBW|2009-07-17|NULL|HS - GRADUATE HALL DIRECTOR|1
29130000|89789282|791|FACM|2007-02-12|NULL|CLIN AST PROF|1
06040000|85971411|1506|ISCR|2013-09-20|NULL|NRA SCHOLARSHIP RECIPIENT|1
19070000|83514150|518|FASU|2004-06-18|NULL|PROF|1
28040000|89141811|791|FA12|2009-07-13|NULL|CLIN AST PROF|1
07090000|83053917|1482|STAS|2014-01-27|NULL|STU AST- CLERICAL & ADMIN|1
30290000|87781814|738|CTSY|2014-05-01|NULL|CO ASO PROF|1
33050000|83039906|203|FA12|2012-09-28|NULL|RES AST PROF|1
07290000|85241554|1482|STAS|2013-05-29|NULL|STU AST- CLERICAL & ADMIN|1
19020000|82016060|518|FASU|2004-06-18|NULL|PROF|1
29090100|89727300|518|FACM|1982-07-01|NULL|PROF|1
06010000|86337650|1339|TA12|2012-12-10|NULL|STUDENT FINANCIAL AID, CRD 2|1
28040000|88620720|318|FA12|1980-09-02|NULL|PRG DIR & PROF|1
29131400|89598141|791|FACM|2010-07-01|NULL|CLIN AST PROF|1
60070000|89115551|540|GA12|2012-08-16|NULL|GRADUATE AST-R|1
16120100|89379490|337|FA09|1988-07-01|NULL|EMER DEAN & PROF|1
17080100|84137183|540|GA12|2010-08-16|NULL|GRADUATE AST-R|1
60353059|88175881|243|FA12|2013-06-17|NULL|PRG EXT AGENT I|1
15060000|86428360|738|CTSY|2004-06-18|NULL|CO ASO PROF|1
73030000|84428929|1109|TU2N|2006-06-09|NULL|POLICE SERVICE TECH|1
29070603|84147170|963|TU2N|1986-04-18|NULL|HEALTH SUPPORT TECH, SR|1
06040000|88017231|1506|ISCR|2013-03-08|NULL|NRA SCHOLARSHIP RECIPIENT|1
16120100|88494915|540|GA12|2013-07-22|NULL|GRADUATE AST-R|1
03030000|89818421|1482|STAS|2011-10-17|NULL|STU AST- CLERICAL & ADMIN|1
19060100|82970134|1481|OPSE|2014-06-02|NULL|CONSULTANT  (OPS EXEMPT)|1
29092300|89243250|203|FA12|2010-08-20|NULL|RES AST PROF|1
57860100|81199173|1480|OPSN|2014-07-01|NULL|OPS HOURLY SECRETARY/CLERICAL|1
19340000|84762560|134|CTSY|2005-11-03|NULL|AFFL ASO PROF|1
16280000|80561550|518|FA09|1998-08-07|NULL|PROF|1
06040000|89559261|1506|ISCR|2010-12-08|NULL|NRA SCHOLARSHIP RECIPIENT|1
19020000|87141331|540|GA12|2012-08-16|NULL|GRADUATE AST-R|1
19340000|82862850|134|CTSY|2006-10-20|NULL|AFFL ASO PROF|1
16920000|84216930|540|GASU|2007-08-16|NULL|GRADUATE AST-R|1
19020000|85887839|540|GA12|2014-01-01|NULL|GRADUATE AST-R|1
55050300|85200941|1482|STAS|2013-08-28|NULL|STU AST- CLERICAL & ADMIN|1
73030000|89392940|1474|TA12|1980-10-09|NULL|LAW ENFORCE SVCS, COMMANDER|1
16600100|80155508|540|GASU|2014-05-16|NULL|GRADUATE AST-R|1
06040000|89719188|1506|ISCR|2012-08-31|NULL|NRA SCHOLARSHIP RECIPIENT|1
34160200|81891122|1480|OPSN|2014-02-10|NULL|OPS HOURLY SECRETARY/CLERICAL|1
29020100|89594729|540|GA12|2012-08-16|NULL|GRADUATE AST-R|1
29120000|80005670|91|CTSY|2004-06-18|NULL|JNT GRADUATE RES PROF|1
04030100|85321000|791|FA12|1992-11-06|NULL|CLIN AST PROF|1
16320000|83057170|518|FA09|1981-08-07|NULL|PROF|1
55020100|84494147|432|FA12|2003-01-31|NULL|ASO UNIV LIBRARIAN|1
16600100|80155508|540|GA09|2013-08-16|NULL|GRADUATE AST-R|1
62060100|88073719|1601|TU2N|2013-09-05|NULL|CHILD DEVELOPMENT TEAM TEACHER|1
28305000|89431043|1482|STAS|2011-03-25|NULL|STU AST- CLERICAL & ADMIN|1
29051700|85613781|1480|OPSN|2009-04-06|NULL|OPS HOURLY SECRETARY/CLERICAL|1
29080100|88948115|540|GA12|2010-01-01|NULL|GRADUATE AST-R|1
16660000|83369000|1504|ISCR|2013-07-30|NULL|NRA INDEPENDENT CONTRACTOR|1
05280000|82928934|1064|TU2N|2007-11-02|NULL|CUSTODIAL WORKER|1
47150000|85034881|1505|ISCR|2011-05-13|NULL|NRA ROYALTY RECIPIENT|1
02010500|83933980|339|FA12|2000-08-11|NULL|ASO PROVOST & PROF|1
56020000|81871410|267|FA12|2004-03-01|NULL|AST DIR & CURATOR|1
18250000|80095460|540|GA12|2010-08-16|NULL|GRADUATE AST-R|1
16800000|86692660|134|CTSY|2004-06-18|NULL|AFFL ASO PROF|1
63400200|82322120|1064|US2N|2000-04-16|NULL|CUSTODIAL WORKER|1
14200800|85838190|1480|OPSN|2000-01-07|NULL|OPS HOURLY SECRETARY/CLERICAL|1
29020100|89599990|540|GA12|2011-08-16|NULL|GRADUATE AST-R|1
03030000|80342875|1482|STAS|2011-10-14|NULL|STU AST- CLERICAL & ADMIN|1
29091700|83297930|203|FA12|2011-10-14|NULL|RES AST PROF|1
16280000|86742809|518|FA09|2003-08-08|NULL|PROF|1
29050604|82594190|203|FA12|2001-07-01|NULL|RES AST PROF|1
29160000|86743871|734|CTSY|2004-10-13|NULL|CO PROF|1
30050000|82934061|791|FACM|2013-08-06|NULL|CLIN AST PROF|1
29090000|89189123|734|CTSY|2008-08-19|NULL|CO PROF|1
29090000|83799511|734|CTSY|2011-01-01|NULL|CO PROF|1
67010000|81177881|1482|STAS|2013-09-12|NULL|STU AST- CLERICAL & ADMIN|1
64101000|81182366|1480|OPSN|2011-05-12|NULL|OPS HOURLY SECRETARY/CLERICAL|1
19050000|89567798|540|GA12|2012-01-01|NULL|GRADUATE AST-R|1
60080000|88818038|540|GA12|2010-08-16|NULL|GRADUATE AST-R|1
57810300|82805330|1105|TU2N|2008-04-30|NULL|SECURITY GUARD, SR|1
07290200|86134100|1064|TU2N|2003-11-18|NULL|CUSTODIAL WORKER|1
14800000|84749140|1811|TA12|1996-08-30|NULL|APPLICATION DEVELOPER ANLST 2|1
31030100|84611102|734|CTSY|2005-08-31|NULL|CO PROF|1
16320000|83794010|518|FA09|2000-09-08|NULL|PROF|1
30160000|80512020|791|FACM|1997-07-01|NULL|CLIN AST PROF|1
04050000|85480910|1482|STAS|2013-10-11|NULL|STU AST- CLERICAL & ADMIN|1
60210000|86324550|518|FA12|1990-09-24|NULL|PROF|1
05370000|86150396|1482|STAS|2012-05-01|NULL|STU AST- CLERICAL & ADMIN|1
29200000|80762196|791|FACM|2004-06-18|NULL|CLIN AST PROF|1
60095000|88166200|1099|TU2E|2009-05-18|NULL|FARM SPV|1
55030200|89303279|1482|STAS|2013-08-20|NULL|STU AST- CLERICAL & ADMIN|1
07090000|88193020|1064|US2N|1996-02-14|NULL|CUSTODIAL WORKER|1
29050600|80570750|1449|TA12|2006-08-07|NULL|PHYSICIAN AST 4|1
29130000|88641541|1336|TA12|2003-04-30|NULL|CLINICAL PROGRAMS, CRD 4|1
29141500|80616200|958|TU2E|2012-07-16|NULL|REGISTERED NURSE, SR SPEC|1
19070000|83511642|540|GA12|2010-12-06|NULL|GRADUATE AST-R|1
60233000|89419689|540|GA12|2011-08-16|NULL|GRADUATE AST-R|1
16960100|88994199|1482|STAS|2014-01-07|NULL|STU AST- CLERICAL & ADMIN|1
